territorio,fecha,IPV_central,IPV_alcista,IPV_pesimista,IPV_inf,IPV_sup
Icod de los Vinos,2026-12-01,-0.4088850308069503,-0.37219697066297014,-0.4455730909509305,-0.5096543607099754,-0.3093705401970713
Ingenio,2026-01-01,-0.44459471958183505,-0.4429353677460991,-0.44625407141757084,-0.46163390865979415,-0.42687028040803804
Ingenio,2026-02-01,-0.47185572578198304,-0.4685370221105112,-0.47517442945345484,-0.49418782849525306,-0.44965326877499473
Ingenio,2026-03-01,-0.47472782570744415,-0.46974977020023656,-0.47970588121465185,-0.50213667274579,-0.44755378131638607
Ingenio,2026-04-01,-0.4729315913725346,-0.466294184029591,-0.47956899871547815,-0.5036142418014172,-0.44241135399913145
Ingenio,2026-05-01,-0.4869849564124139,-0.47868819723373435,-0.49528171559109324,-0.5191168181250031,-0.4556592411194492
Ingenio,2026-06-01,-0.5192769185119697,-0.5093208074975543,-0.5292330295263851,-0.5494776175320571,-0.48847535018055027
Ingenio,2026-07-01,-0.5122399309045901,-0.5006244680544388,-0.5238553937547414,-0.5454554912959572,-0.4785185993808156
Ingenio,2026-08-01,-0.5076498803582791,-0.4943750656723918,-0.520924695044166,-0.5445031296201699,-0.4704539572150158
Ingenio,2026-09-01,-0.4813539382431721,-0.46641977172154914,-0.49628810476479507,-0.52691575634953,-0.43701756830742744
Ingenio,2026-10-01,-0.4782489465771951,-0.46165542821983613,-0.4948424649345541,-0.5252949981334206,-0.4309006106532033
Ingenio,2026-11-01,-0.4519246172110714,-0.4336717470179766,-0.4701774874041662,-0.5078382893289494,-0.39560250636136407
Ingenio,2026-12-01,-0.4675149689815102,-0.44760274695267954,-0.487427191010341,-0.5231031359911723,-0.41271132070926325
La Aldea de San Nicolás,2026-01-01,-0.622917779341326,-0.6214220659287718,-0.6244134927538801,-0.6609426712075553,-0.5845013773031271
La Aldea de San Nicolás,2026-02-01,-0.6427790089961437,-0.6397875821710353,-0.645770435821252,-0.6929722352322297,-0.5930764311182625
La Aldea de San Nicolás,2026-03-01,-0.6342912210748467,-0.6298040808371842,-0.6387783613125092,-0.6986954614838132,-0.5700511708427419
La Aldea de San Nicolás,2026-04-01,-0.6683078901450654,-0.6623250364948488,-0.6742907437952822,-0.7308190348469882,-0.6061341577965311
La Aldea de San Nicolás,2026-05-01,-0.6832435389282537,-0.6757649718654827,-0.6907221059910246,-0.7471710736800204,-0.6181340800529497
La Aldea de San Nicolás,2026-06-01,-0.6896162777760371,-0.6806419973007121,-0.6985905582513622,-0.7599462545317225,-0.6197908489922276
La Aldea de San Nicolás,2026-07-01,-0.6796429924278375,-0.6691729985399584,-0.6901129863157166,-0.7590087370604617,-0.5968456920733904
La Aldea de San Nicolás,2026-08-01,-0.69571109843871,-0.6837453911382766,-0.7076768057391434,-0.7746748639951899,-0.6171715769364546
La Aldea de San Nicolás,2026-09-01,-0.6501454479782861,-0.6366840272652985,-0.6636068686912736,-0.7523485415900708,-0.548144362709875
La Aldea de San Nicolás,2026-10-01,-0.6451428588827298,-0.630185724757188,-0.6600999930082714,-0.7560058423944449,-0.535196261748902
La Aldea de San Nicolás,2026-11-01,-0.6048713540425695,-0.5884185065044736,-0.6213242015806654,-0.7413309400785923,-0.4666202064245192
La Aldea de San Nicolás,2026-12-01,-0.6292234358202665,-0.6112748748696163,-0.6471719967709165,-0.7622953580144406,-0.4998420187144185
La Guancha,2026-01-01,-0.09009438796767141,-0.08036637947744113,-0.0998223964579017,-0.1952652587411588,0.01681237724451273
La Guancha,2026-02-01,0.0027921008718434165,0.0222481178523039,-0.016663916108617123,-0.16083931264057716,0.16553485837710596
La Guancha,2026-03-01,0.021146084793407953,0.05033011026409886,-0.008037940677282867,-0.18635932543150513,0.22383735434158866
La Guancha,2026-04-01,-0.05948369644931479,-0.020571662488393795,-0.0983957304102358,-0.27495400173472184,0.16726391548126554
La Guancha,2026-05-01,-0.07153346825145607,-0.022893425800304824,-0.12017351070260737,-0.3208679706977009,0.178202257036911
La Guancha,2026-06-01,-0.15075481401655566,-0.09238676307517407,-0.20912286495793717,-0.38391873191394804,0.08057241228387511
La Guancha,2026-07-01,-0.09182816181827054,-0.023732102386658717,-0.1599242212498824,-0.3549829202953604,0.17338025593517684
La Guancha,2026-08-01,0.1274809304271388,0.20530499834898097,0.049656862505296766,-0.24534852562246764,0.4973998029803049
La Guancha,2026-09-01,0.011092368338027842,0.09864444475010015,-0.07645970807404438,-0.3453691232480568,0.36495558608989376
La Guancha,2026-10-01,-0.01645890064217321,0.08082118426012941,-0.11373898554447576,-0.3791083627079265,0.34167146706127755
La Guancha,2026-11-01,-0.10730776054972263,-0.0002996671571898262,-0.21431585394225544,-0.442941697730899,0.22851772019341654
La Guancha,2026-12-01,-0.1705687684050865,-0.05383266652232346,-0.2873048702878496,-0.49315983081628045,0.15817620092429224
La Matanza de Acentejo,2026-01-01,0.16072587312924697,0.16902481702653718,0.15242692923195655,0.07906902806032842,0.24439836864831954
La Matanza de Acentejo,2026-02-01,0.2366799669356689,0.25327785473024966,0.220082079141088,0.11144591475729225,0.360387979836549
La Matanza de Acentejo,2026-03-01,0.24245399444930518,0.2673508261411763,0.21755716275743395,0.08255542246364896,0.40256917951877874
La Matanza de Acentejo,2026-04-01,0.17217030285195514,0.20536607844111673,0.13897452726279366,0.009001274233285407,0.33868670680048957
La Matanza de Acentejo,2026-05-01,0.15761127552291146,0.19910599500936338,0.11611655603645951,-0.026798551521484634,0.34622744797100996
La Matanza de Acentejo,2026-06-01,0.10275877145851328,0.15255243484225564,0.052965108074770804,-0.08356386084006157,0.2929320005251569
La Matanza de Acentejo,2026-07-01,0.12813240538439688,0.18622501266542957,0.07003979810336414,-0.09111761935357772,0.3300951933321756
La Matanza de Acentejo,2026-08-01,0.2961321838299921,0.3625237350083152,0.22974063265166897,0.01896529820974334,0.5796468221887919
La Matanza de Acentejo,2026-09-01,0.24800200630517816,0.32269250138079164,0.1733115112295646,-0.026974790241226978,0.5157499403149275
La Matanza de Acentejo,2026-10-01,0.24391347847673775,0.32690291744964156,0.16092403950383377,-0.04035941286923163,0.5118117217668658
La Matanza de Acentejo,2026-11-01,0.1839770772453783,0.2752654601155727,0.09268869437518407,-0.08869745217435722,0.45106696042658073
La Matanza de Acentejo,2026-12-01,0.1596922841544382,0.2592796109219229,0.06010495738695356,-0.11631665480485248,0.4286488356558056
La Oliva,2026-01-01,0.479491837089686,0.48970822155668287,0.46927545262268927,0.35241209326688416,0.6011473800304342
La Oliva,2026-02-01,0.47519564907580825,0.49562841800980184,0.45476288014181465,0.299938738011013,0.6486728040790593
La Oliva,2026-03-01,0.5604535447873887,0.591102698188379,0.5298043913863983,0.32337392510455687,0.7857128087693873
La Oliva,2026-04-01,0.5611709692097216,0.6020365070777087,0.5203054313417345,0.3002418252419928,0.8218671162557535
La Oliva,2026-05-01,0.44303345797528987,0.4941153803102739,0.39195153564030594,0.18865950747723587,0.6913782056507379
La Oliva,2026-06-01,0.545263505449981,0.6065618122519617,0.48396519864800025,0.22221292910372337,0.8642693956731126
La Oliva,2026-07-01,0.7192949870077331,0.7908096782767108,0.6477802957387556,0.30548773380124916,1.1201250533836071
La Oliva,2026-08-01,0.7406050246885832,0.8223361004245576,0.6588739489526088,0.2884580746416965,1.1855850950663194
La Oliva,2026-09-01,0.6211249279025343,0.7130723881055056,0.5291774676995631,0.205967671158888,1.0418403244579442
La Oliva,2026-10-01,0.6761497456488844,0.7783135903188523,0.5739859009789162,0.2054175115261108,1.1232514552175494
La Oliva,2026-11-01,0.631335030047713,0.7437152591846777,0.5189548009107482,0.14630582438260945,1.1097477230926387
La Oliva,2026-12-01,0.5447533208173182,0.6673499344212799,0.42215670721335663,0.09951198252299907,0.9820390112304109
La Orotava,2026-01-01,-0.42651937079325447,-0.42496528795667105,-0.428073453629838,-0.44351135338029896,-0.4097273006391108
La Orotava,2026-02-01,-0.42123783430899886,-0.41812966863583173,-0.424345999982166,-0.4471836755586163,-0.39569337567100576
La Orotava,2026-03-01,-0.41734532633564264,-0.41268307782589203,-0.4220075748453933,-0.4499901430677773,-0.3850487800213842
La Orotava,2026-04-01,-0.429263271039583,-0.4230469396932487,-0.43547960238591704,-0.46449645578623694,-0.3942077269150759
La Orotava,2026-05-01,-0.43181541920796995,-0.4240450050250522,-0.4395858333908878,-0.47038311083948964,-0.3926830806637437
La Orotava,2026-06-01,-0.44700533397166414,-0.4376808369521628,-0.4563298309911655,-0.4846087017991515,-0.4083985151826508
La Orotava,2026-07-01,-0.4340976622198937,-0.42321908236380884,-0.4449762420759785,-0.47664812219043434,-0.3905041536456755
La Orotava,2026-08-01,-0.3996574784356975,-0.387224815743029,-0.4120901411283658,-0.45668257890467295,-0.33875220591777006
La Orotava,2026-09-01,-0.4173625026356737,-0.4033757571064217,-0.43134924816492554,-0.47158464912430226,-0.36299028478154405
La Orotava,2026-10-01,-0.42367462855330634,-0.40813380018747086,-0.4392154569191418,-0.48199325983601604,-0.3639573792737877
La Orotava,2026-11-01,-0.4409056711716815,-0.4238107599692625,-0.4580005823741004,-0.4946811055090957,-0.38577733791288665
La Orotava,2026-12-01,-0.4449044526660018,-0.42625545862699926,-0.46355344670500426,-0.5006409270142482,-0.3921762531803984
La Victoria de Acentejo,2026-01-01,-0.27861879762916425,-0.2717917174027146,-0.28544587785561387,-0.34408599932467065,-0.2147155443198467
La Victoria de Acentejo,2026-02-01,-0.20795615389392405,-0.1943019934410249,-0.22161031434682335,-0.3105405242530004,-0.10839088255976569
La Victoria de Acentejo,2026-03-01,-0.19701064772954863,-0.17652940705019976,-0.21749188840889738,-0.3246806327650339,-0.06826370088134161
La Victoria de Acentejo,2026-04-01,-0.2564279221804751,-0.22911960127467662,-0.2837362430862736,-0.38945646486690394,-0.12172963368871333
La Victoria de Acentejo,2026-05-01,-0.2624983868909507,-0.22836298575870262,-0.2966337880231987,-0.41270785946745364,-0.1125521992500787
La Victoria de Acentejo,2026-06-01,-0.30821931067439745,-0.2672568293156998,-0.34918179203309513,-0.45328850322766334,-0.16110998282806058
La Victoria de Acentejo,2026-07-01,-0.26110544162229904,-0.21331588003715185,-0.3088950032074463,-0.42675769646654144,-0.09454064521563
La Victoria de Acentejo,2026-08-01,-0.12005206264373236,-0.06543542083213544,-0.17466870445532923,-0.3423559608818952,0.11332701451291974
La Victoria de Acentejo,2026-09-01,-0.1906989955499511,-0.1292552735119046,-0.2521427175879976,-0.4069702304101205,0.025430695883765307
La Victoria de Acentejo,2026-10-01,-0.21142178620887192,-0.14315098394437584,-0.27969258847336803,-0.42933484479284845,0.011332263908381164
La Victoria de Acentejo,2026-11-01,-0.28749260241010305,-0.21239471991915732,-0.3625904849010487,-0.49404785343669716,-0.0844399067033827
La Victoria de Acentejo,2026-12-01,-0.33075193894326005,-0.2488269762258648,-0.41267690166065535,-0.5259744594044337,-0.1317850376001236
Las Palmas de Gran Canaria,2026-01-01,3.2529683783048027,3.255593274147756,3.2503434824618496,3.170722133234769,3.3422468115200963
Las Palmas de Gran Canaria,2026-02-01,3.2535314471781382,3.258781238864045,3.2482816554922325,3.139551390350216,3.3694213644186024
Las Palmas de Gran Canaria,2026-03-01,3.283698426674259,3.2915731142031186,3.2758237391453995,3.1390855112043847,3.432662847585128
Las Palmas de Gran Canaria,2026-04-01,3.2554113289157853,3.2659109122875982,3.2449117455439724,3.0873716161623643,3.4302590203856997
Las Palmas de Gran Canaria,2026-05-01,3.178626252943204,3.19175073215797,3.1655017737284386,3.002700126939719,3.3555844070884415
Las Palmas de Gran Canaria,2026-06-01,3.1536920959076427,3.1694414709653613,3.1379427208499235,2.962463761654806,3.3388313003395713
Las Palmas de Gran Canaria,2026-07-01,3.24352436560633,3.261898636507002,3.2251500947056586,3.0354796934689494,3.469066289526315
Las Palmas de Gran Canaria,2026-08-01,3.2627960925226622,3.2837952592662876,3.2417969257790373,3.0317665587512215,3.4979180359562103
Las Palmas de Gran Canaria,2026-09-01,3.25483926566628,3.2784633282528586,3.2312152030797012,3.0056601866841612,3.5040404636670943
Las Palmas de Gran Canaria,2026-10-01,3.3096069786359315,3.335855937065463,3.2833580202064,3.0366622025036523,3.578248464919106
Las Palmas de Gran Canaria,2026-11-01,3.341204993849038,3.3700788481215223,3.3123311395765533,3.05773256433825,3.633929762568811
Las Palmas de Gran Canaria,2026-12-01,3.3856570301328754,3.4171557802483123,3.3541582800174377,3.071611739101533,3.6959745181907495
Los Llanos de Aridane,2026-01-01,-0.2815347771466525,-0.2767236657967532,-0.2863458884965519,-0.3166533458926284,-0.24661878816529992
Los Llanos de Aridane,2026-02-01,-0.27195458081873963,-0.26233235811894084,-0.28157680351853825,-0.3217389104608022,-0.22176810660998147
Los Llanos de Aridane,2026-03-01,-0.2103620084503596,-0.19592867440066147,-0.22479534250005764,-0.27920659510143425,-0.1439254231315894
Los Llanos de Aridane,2026-04-01,-0.24383317989744513,-0.22458873449784764,-0.26307762529704254,-0.3185917576004427,-0.16936868833912852
Los Llanos de Aridane,2026-05-01,-0.291582412436756,-0.26752685568725915,-0.3156379691862528,-0.3659201145026588,-0.21557310063804827
Los Llanos de Aridane,2026-06-01,-0.29424272682079944,-0.26537605872140324,-0.3231093949201956,-0.37628360620650725,-0.21346380660046613
Los Llanos de Aridane,2026-07-01,-0.23158745765109634,-0.19790967820180083,-0.26526523710039185,-0.3308026242317175,-0.1318257845298552
Los Llanos de Aridane,2026-08-01,-0.17614333732373622,-0.1376544465245414,-0.21463222812293115,-0.2928761718884421,-0.05862582167308571
Los Llanos de Aridane,2026-09-01,-0.2455895653218543,-0.20228956317276015,-0.2888895674709485,-0.3568548198189406,-0.1328864053237339
Los Llanos de Aridane,2026-10-01,-0.2715978507681651,-0.22348673726917154,-0.3197089642671586,-0.3871765570813278,-0.15927317631962484
Los Llanos de Aridane,2026-11-01,-0.2271946850113244,-0.17427246016243159,-0.28011690986021737,-0.3580310525378564,-0.09603811256799057
Los Llanos de Aridane,2026-12-01,-0.20698096735158267,-0.1492476311527904,-0.2647143035503749,-0.34465803359325586,-0.06725730603875217
Los Realejos,2026-01-01,-0.31142089680806523,-0.3087409766390008,-0.3141008169771296,-0.3351243575253241,-0.2873936097614374
Los Realejos,2026-02-01,-0.2874831453508472,-0.28212330501271843,-0.2928429856889759,-0.324032638029157,-0.25124254502190646
Los Realejos,2026-03-01,-0.27971807505377544,-0.2716783145465823,-0.2877578355609685,-0.32533510105403657,-0.23365585328950084
Los Realejos,2026-04-01,-0.3051329059389903,-0.29441322526273295,-0.31585258661524773,-0.3549057850661143,-0.25435331852579446
Los Realejos,2026-05-01,-0.30240960294032787,-0.289010002095006,-0.31580920378564964,-0.3586589216231684,-0.24843795728855197
Los Realejos,2026-06-01,-0.31862410213443515,-0.3025445811200489,-0.3347036231488213,-0.3761858243617747,-0.2634845679614778
Los Realejos,2026-07-01,-0.29673297026841317,-0.2779735290849627,-0.31549241145186385,-0.3632216698116953,-0.23217520755908097
Los Realejos,2026-08-01,-0.251115907954987,-0.22967654660247214,-0.2725552693075019,-0.33038996534029597,-0.17128302840016102
Los Realejos,2026-09-01,-0.2717724158789909,-0.2476531343574117,-0.29589169740057025,-0.3536374599908465,-0.19115943404577337
Los Realejos,2026-10-01,-0.2974988127192496,-0.27069961102860596,-0.3242980144098933,-0.37833860127966695,-0.21806074512283896
Los Realejos,2026-11-01,-0.30855825847403817,-0.2790791366143302,-0.3380373803337462,-0.38742372526222263,-0.23070050372054932
Los Realejos,2026-12-01,-0.3085548756254142,-0.2763958335966418,-0.34071391765418657,-0.3906932939907442,-0.2255701995092912
Los Silos,2026-01-01,0.08931077502420662,0.1010263817680282,0.07759516828038515,-0.039934501161427306,0.21541566282361269
Los Silos,2026-02-01,0.17889573999037706,0.20232695347802016,0.15546452650273396,-0.02016183228888866,0.378623235187623
Los Silos,2026-03-01,0.22054684727885712,0.2556936675103217,0.18540002704739234,-0.022998413525567883,0.4696434901917755
Los Silos,2026-04-01,0.1399102200870103,0.18677264706229654,0.09304779311172406,-0.12807092969418027,0.4053950949999637
Los Silos,2026-05-01,0.12491705604375561,0.18349508976286358,0.06633902232464792,-0.16144103257526468,0.43697539475123154
Los Silos,2026-06-01,0.0056926263405179195,0.07598626680344739,-0.06460101412241137,-0.27554674341783475,0.2870811187846522
Los Silos,2026-07-01,0.0823282314041662,0.16433747861091702,0.00031898419741518367,-0.24223861815722542,0.4087027089456646
Los Silos,2026-08-01,0.33242818884620345,0.42615304279677596,0.23870333489563103,-0.11475025390601984,0.7933453476570829
Los Silos,2026-09-01,0.21839404568923723,0.3238345063836313,0.11295358499484331,-0.20065118945373436,0.64973107262322
Los Silos,2026-10-01,0.19293748383422138,0.31009355127243726,0.07578141639600564,-0.24550593958151193,0.636289829162017
Los Silos,2026-11-01,0.0794344264297166,0.20830610061175378,-0.04943724775232076,-0.3360672630507445,0.4721332271437892
Los Silos,2026-12-01,0.019078609217361923,0.15966589014322077,-0.12150867170849694,-0.38470401924551123,0.40459364087981586
Mogán,2026-01-01,2.7501107983079187,2.7742084738418638,2.7260131227739746,2.2865216357663325,3.2143139319332565
Mogán,2026-02-01,2.574632887111888,2.6228282381797787,2.526437536043999,1.9639624457334464,3.1826814196394215
Mogán,2026-03-01,2.674190589874769,2.7464836164766044,2.601897563272934,1.8907031703654438,3.4498282811566168
Mogán,2026-04-01,2.4070187735519917,2.503409475687772,2.3106280714162124,1.5941455949809689,3.2106217472883096
Mogán,2026-05-01,2.161123427830712,2.281611805500437,2.0406350501609873,1.3319151571067802,2.9808865597840564
Mogán,2026-06-01,2.249686219014044,2.3942722722177137,2.1051001658103745,1.3039046593881447,3.196713717380259
Mogán,2026-07-01,2.7898912615874805,2.9585749903250953,2.6212075328498656,1.4970001669852646,4.039447865324647
Mogán,2026-08-01,2.96207346955896,3.1548548738305198,2.7692920652874005,1.5810003313340781,4.3338578221307955
Mogán,2026-09-01,2.4302476611181287,2.6471267409236328,2.2133685813126247,1.222255381421426,3.633316143393295
Mogán,2026-10-01,2.871281675513113,3.1122584308525627,2.630304920173664,1.4156064823611807,4.370398874868133
Mogán,2026-11-01,2.9338225671730034,3.198896998046398,2.6687481362996097,1.313655396471345,4.502316796564533
Mogán,2026-12-01,3.089503014574443,3.378675120981782,2.8003309081671035,1.3685063206402623,4.844618125243411
Moya,2026-01-01,-0.4553329705038109,-0.45329323833803065,-0.4573727026695911,-0.4958241604874694,-0.41643639976031704
Moya,2026-02-01,-0.48158522999204184,-0.4775057656604814,-0.48566469432360226,-0.532303059344523,-0.43054316942109583
Moya,2026-03-01,-0.46434723117972665,-0.458228034682386,-0.4704664276770673,-0.5302581732098243,-0.39604691660471475
Moya,2026-04-01,-0.4784901886552824,-0.47033125999216147,-0.4866491173184032,-0.5496173086311325,-0.41129122640367904
Moya,2026-05-01,-0.5065522387876643,-0.49635357795876317,-0.5167508996165654,-0.5787709863634215,-0.43579890671255794
Moya,2026-06-01,-0.5524727465496263,-0.5402343535549451,-0.5647111395443077,-0.6268422272632221,-0.47786373537520427
Moya,2026-07-01,-0.5186326855248395,-0.504354560364378,-0.532910810685301,-0.6086171924552637,-0.4338552030825166
Moya,2026-08-01,-0.5405004757278301,-0.5241826184015883,-0.5568183330540718,-0.6249376239274962,-0.4547423337306503
Moya,2026-09-01,-0.4825169393894699,-0.46415934989744795,-0.5008745288814919,-0.5878139461522911,-0.37543055905690753
Moya,2026-10-01,-0.49590597691036525,-0.4755086552525631,-0.5163032985681675,-0.6059529320776093,-0.37952724448650277
Moya,2026-11-01,-0.4368031761947969,-0.4143661223712145,-0.4592402300183794,-0.5749822871361482,-0.29716327779034096
Moya,2026-12-01,-0.46291465438540397,-0.4384378683960414,-0.48739144037476656,-0.5977830740491534,-0.3279705788705
Puerto de la Cruz,2026-01-01,6.806905688352261,6.8503548695156695,6.7634565071888515,6.31816896480693,7.312945071011145
Puerto de la Cruz,2026-02-01,7.004154159166812,7.091052521493631,6.917255796839994,6.286207818195866,7.730650480532638
Puerto de la Cruz,2026-03-01,7.5524244742991975,7.682772017789428,7.422076930808972,6.6487174915149225,8.50289807799148
Puerto de la Cruz,2026-04-01,7.449099880088538,7.622896604742175,7.275303155434901,6.379156253148439,8.532792460731523
Puerto de la Cruz,2026-05-01,7.427007802460656,7.644253708277701,7.209761896643607,6.176760702309959,8.634882877043673
Puerto de la Cruz,2026-06-01,7.672789745703787,7.933484832684242,7.41209465872333,6.315379010712068,9.00780625429615
Puerto de la Cruz,2026-07-01,8.549857762015858,8.854002030159723,8.245713493871994,6.887496863460666,10.174129567045647
Puerto de la Cruz,2026-08-01,8.950958929321763,9.298552378629036,8.603365480014487,7.156393123083637,10.741267605775205
Puerto de la Cruz,2026-09-01,8.26039795066534,8.651440581136024,7.869355320194656,6.503465446245395,10.043231900323889
Puerto de la Cruz,2026-10-01,8.269549632580924,8.704041444215017,7.835057820946829,6.414620386325174,10.167272278672169
Puerto de la Cruz,2026-11-01,8.032073380197403,8.510014372994906,7.5541323873999,6.136888877531274,9.961440174086745
Puerto de la Cruz,2026-12-01,7.981881363079052,8.503271537039963,7.46049118911814,5.927133759212129,9.967417456282774
Puerto del Rosario,2026-01-01,-0.538714532978982,-0.5382320864773954,-0.5391969794805686,-0.5449383920438788,-0.5326489773509014
Puerto del Rosario,2026-02-01,-0.5386594547210962,-0.5376945617179228,-0.5396243477242696,-0.5469607176072381,-0.5300162652248409
Puerto del Rosario,2026-03-01,-0.5339178865235997,-0.5324705470188398,-0.5353652260283599,-0.5446767954587984,-0.5235609823718188
Puerto del Rosario,2026-04-01,-0.538156115889748,-0.5362263298834012,-0.5400859018960948,-0.5497145065301481,-0.5262812678294404
Puerto del Rosario,2026-05-01,-0.5405114964013416,-0.5380992638934082,-0.542923728909275,-0.5534717320625595,-0.5274145082631911
Puerto del Rosario,2026-06-01,-0.5388612039086124,-0.5359665248990924,-0.5417558829181325,-0.5537058135218698,-0.5244450056527988
Puerto del Rosario,2026-07-01,-0.5351748686943514,-0.5317977431832445,-0.5385519942054583,-0.5508042752260589,-0.5191348277391917
Puerto del Rosario,2026-08-01,-0.5347447991929646,-0.5308852271802711,-0.538604371205658,-0.5518664791366353,-0.5177742237938493
Puerto del Rosario,2026-09-01,-0.5364727773012116,-0.5321307587869314,-0.5408147958154917,-0.5542443416626587,-0.5186725412333514
Puerto del Rosario,2026-10-01,-0.534049806625865,-0.5292253416099981,-0.5388742716417317,-0.5524419937300248,-0.5155793541009849
Puerto del Rosario,2026-11-01,-0.5354781101688507,-0.5301711986513971,-0.5407850216863043,-0.5553944497156215,-0.5160115182806763
Puerto del Rosario,2026-12-01,-0.5328868943493855,-0.5270975363303453,-0.5386762523684258,-0.5538805912924128,-0.5127377794491529
Puntagorda,2026-01-01,-0.7268538619686377,-0.7256124022605258,-0.7280953216767493,-0.7472045711220359,-0.7071511127254579
Puntagorda,2026-02-01,-0.7524185387010626,-0.7499356192848391,-0.754901458117286,-0.7782761083588425,-0.7268325852262659
Puntagorda,2026-03-01,-0.7100102710309065,-0.7062858919065711,-0.7137346501552417,-0.7464475125337128,-0.6728523599998393
Puntagorda,2026-04-01,-0.7326692415084145,-0.7277034026759676,-0.7376350803408617,-0.7675421429940102,-0.6980489754240032
Puntagorda,2026-05-01,-0.7536401554472597,-0.7474328569067009,-0.7598474539878186,-0.7890576764551596,-0.7185438559248613
Puntagorda,2026-06-01,-0.7869914336471728,-0.7795426753985021,-0.7944401918958434,-0.8188901741379508,-0.7565690425457879
Puntagorda,2026-07-01,-0.7399108381237199,-0.7312206201669377,-0.7486010560805023,-0.7898947976084523,-0.690831324859634
Puntagorda,2026-08-01,-0.7156070712048695,-0.7056753935399754,-0.7255387488697637,-0.7776190182756232,-0.657369006431238
Puntagorda,2026-09-01,-0.7490422230953112,-0.7378690857223054,-0.7602153604683172,-0.800645665565158,-0.7001440018523807
Puntagorda,2026-10-01,-0.738306497474313,-0.7258919003931953,-0.7507210945554307,-0.7964974113308767,-0.6808735085943146
Puntagorda,2026-11-01,-0.7007135530976648,-0.6870574963084355,-0.7143696098868945,-0.7832735275517387,-0.6227958116437602
Puntagorda,2026-12-01,-0.7262873011244975,-0.7113897846271561,-0.7411848176218387,-0.7944181207995762,-0.6517919424641939
Puntallana,2026-01-01,-0.8191510320600424,-0.8181810661398582,-0.8201209979802265,-0.830691328113487,-0.8071785707558516
Puntallana,2026-02-01,-0.8127605694009171,-0.8108206375605489,-0.8147005012412855,-0.8300917091069369,-0.795845534131499
Puntallana,2026-03-01,-0.8110533282479955,-0.8081434304874432,-0.813963226008548,-0.8322819554710155,-0.7900574141986518
Puntallana,2026-04-01,-0.8336983814365296,-0.8298185177557931,-0.8375782451172662,-0.8519025204045984,-0.8157029327086904
Puntallana,2026-05-01,-0.8402713218824754,-0.8354214922815548,-0.8451211514833962,-0.858665154291289,-0.821401922185169
Puntallana,2026-06-01,-0.8650688009765216,-0.8592490054554168,-0.8708885964976266,-0.8800313751159122,-0.8507189568496011
Puntallana,2026-07-01,-0.8121077425652458,-0.8053179811239566,-0.8188975040065346,-0.8426176618841832,-0.7815893916950187
Puntallana,2026-08-01,-0.7979173974516508,-0.7901576700901776,-0.8056771248131239,-0.8368856058425218,-0.7591178038679203
Puntallana,2026-09-01,-0.8186838964225479,-0.8099542031408907,-0.8274135897042053,-0.8479080794724265,-0.7890218028590487
Puntallana,2026-10-01,-0.8216078058504805,-0.8119081466486391,-0.8313074650523219,-0.8541289946215046,-0.7889757456452641
Puntallana,2026-11-01,-0.7958744001027714,-0.7852047749807458,-0.8065440252247972,-0.843451802481984,-0.7483849154098849
Puntallana,2026-12-01,-0.8158206029274794,-0.8041810118852698,-0.8274601939696892,-0.8557772066341965,-0.7760220426931512
Pájara,2026-01-01,2.000627033723174,2.0266475591825586,1.9746065082637891,1.5836364133395262,2.4121770196439556
Pájara,2026-02-01,2.03170951935275,2.08375057027152,1.9796684684339803,1.454629703325643,2.6157375664713296
Pájara,2026-03-01,2.302143812651017,2.380205389029173,2.2240822362728623,1.5313049720855372,3.0867162160481403
Pájara,2026-04-01,1.9429194562354346,2.047001558072975,1.8388373543978946,1.1214680938673143,2.7386675546503367
Pájara,2026-05-01,1.615310489624486,1.7454131169214113,1.4852078623275604,0.8184001324315251,2.3960471195619704
Pájara,2026-06-01,1.8360036058395992,1.9921267585959093,1.6798804530832887,0.9162288967428772,2.765954876357283
Pájara,2026-07-01,2.511752821873543,2.693896500089238,2.3296091436578474,1.248451904416046,3.808237915841851
Pájara,2026-08-01,2.7079875189120757,2.9161517225871565,2.4998233152369953,1.2357198943289192,4.155383120886359
Pájara,2026-09-01,2.2367328127972645,2.4709175419317306,2.0025480836627993,0.9266547971494526,3.5261848236431463
Pájara,2026-10-01,2.3254680484338035,2.5856733030276535,2.065262793839952,0.9011820694837972,3.7494619996901535
Pájara,2026-11-01,2.286931096206069,2.5731568762593047,2.0007053161528336,0.7423659350695813,3.72380605947922
Pájara,2026-12-01,2.2652127394801043,2.577459044992725,1.9529664339674837,0.682062347112861,3.844758813101157
San Andrés y Sauces,2026-01-01,-0.8695530775464724,-0.869002161229416,-0.8701039938635287,-0.8757182410627194,-0.8634154078763263
San Andrés y Sauces,2026-02-01,-0.8676240222488268,-0.8665221896147141,-0.8687258548829397,-0.8765564816832864,-0.8586381259866731
San Andrés y Sauces,2026-03-01,-0.8634123022340924,-0.8617595532829232,-0.8650650511852617,-0.8749541438613634,-0.8521375386367639
San Andrés y Sauces,2026-04-01,-0.883563382776209,-0.8813597175079835,-0.8857670480444346,-0.8921600281589245,-0.8748429498213066
San Andrés y Sauces,2026-05-01,-0.8888941822131827,-0.8861396006279008,-0.8916487637984649,-0.8975549933798986,-0.880021806565046
